code,dayTime,type,entryMethod,exitMethod,MINI_CHECK_flg,realEntryVolume,entry_money
1459,2017/7/20,DD,technique.Technique06.IDO_HEKIN_3_S,technique.Technique06.IDO_HEKIN_2_L,0,100,1000000
1459,2017/7/20,DD,technique.Technique06.IDO_HEKIN_3_S,technique.Technique06.IDO_HEKIN_2_L,1,53,1000000
1663,2017/7/20,DD,technique.Technique08.MACD_IDOHEIKIN_L,technique.Technique06.IDO_HEKIN_2_L,1,6,1000000
1716,2017/7/20,DD,technique.Technique06.IDO_HEKIN_1_S,technique.Technique04.MACD_M_S_OVER0,0,900,1000000
1716,2017/7/20,DD,technique.Technique06.IDO_HEKIN_1_S,technique.Technique04.MACD_M_S_OVER0,1,21,1000000
1716,2017/7/20,DD,technique.Technique06.IDO_HEKIN_3_S,technique.Technique04.MACD_M_S_OVER0,0,900,1000000
1716,2017/7/20,DD,technique.Technique06.IDO_HEKIN_3_S,technique.Technique04.MACD_M_S_OVER0,1,21,1000000
2163,2017/7/20,DD,technique.Technique04.MACD_M_L_OVER0,technique.Technique04.MACD_M_S_OVER0,0,600,1000000
2163,2017/7/20,DD,technique.Technique04.MACD_M_L_OVER0,technique.Technique04.MACD_M_S_OVER0,1,99,1000000
2303,2017/7/20,DD,technique.Technique04.MACD_M_L,technique.Technique04.MACD_M_S_OVER0,0,600,1000000
2303,2017/7/20,DD,technique.Technique04.MACD_M_L,technique.Technique04.MACD_M_S_OVER0,1,50,1000000
2303,2017/7/20,DD,technique.Technique06.IDO_HEKIN_1_S,technique.Technique04.MACD_M_S_OVER0,0,600,1000000
2303,2017/7/20,DD,technique.Technique06.IDO_HEKIN_1_S,technique.Technique04.MACD_M_S_OVER0,1,50,1000000
2303,2017/7/20,DD,technique.Technique06.IDO_HEKIN_1_S,technique.Technique06.IDO_HEKIN_2_L,0,600,1000000
2303,2017/7/20,DD,technique.Technique06.IDO_HEKIN_1_S,technique.Technique06.IDO_HEKIN_2_L,1,50,1000000
2303,2017/7/20,DD,technique.Technique06.IDO_HEKIN_3_S,technique.Technique04.MACD_M_S_OVER0,0,600,1000000
2303,2017/7/20,DD,technique.Technique06.IDO_HEKIN_3_S,technique.Technique04.MACD_M_S_OVER0,1,50,1000000
2303,2017/7/20,DD,technique.Technique06.IDO_HEKIN_3_S,technique.Technique06.IDO_HEKIN_2_L,0,600,1000000
2303,2017/7/20,DD,technique.Technique06.IDO_HEKIN_3_S,technique.Technique06.IDO_HEKIN_2_L,1,50,1000000
2315,2017/7/20,DD,technique.Technique06.IDO_HEKIN_1_S,technique.Technique04.MACD_M_S_OVER0,0,18500,1000000
2315,2017/7/20,DD,technique.Technique06.IDO_HEKIN_1_S,technique.Technique04.MACD_M_S_OVER0,1,19,1000000
2315,2017/7/20,DD,technique.Technique06.IDO_HEKIN_1_S,technique.Technique06.IDO_HEKIN_2_L,0,18500,1000000
2315,2017/7/20,DD,technique.Technique06.IDO_HEKIN_1_S,technique.Technique06.IDO_HEKIN_2_L,1,19,1000000
2315,2017/7/20,DD,technique.Technique06.IDO_HEKIN_3_S,technique.Technique04.MACD_M_S_OVER0,0,18500,1000000
2315,2017/7/20,DD,technique.Technique06.IDO_HEKIN_3_S,technique.Technique04.MACD_M_S_OVER0,1,19,1000000
2315,2017/7/20,DD,technique.Technique08.MACD_IDOHEIKIN_L,technique.Technique06.IDO_HEKIN_2_L,0,100,1000000
2315,2017/7/20,DD,technique.Technique08.MACD_IDOHEIKIN_L,technique.Technique06.IDO_HEKIN_2_L,1,86,1000000
