"code","dayTime","type","entryMethod","exitMethod","MINI_CHECK_flg","realEntryVolume","entry_money"
"2181","2017-08-22","DD","technique.Technique04.MACD_M_L_OVER0","technique.Technique04.MACD_M_S_OVER0","0","1900","11000"
"2181","2017-08-22","DD","technique.Technique04.MACD_M_L_OVER0","technique.Technique04.MACD_M_S_OVER0","1","39","11000"
"2181","2017-08-22","DD","technique.Technique06.IDO_HEKIN_1_S","technique.Technique04.MACD_M_S_OVER0","0","3800","11000"
"2181","2017-08-22","DD","technique.Technique06.IDO_HEKIN_1_S","technique.Technique04.MACD_M_S_OVER0","1","40","11000"
"2181","2017-08-22","DD","technique.Technique06.IDO_HEKIN_3_S","technique.Technique04.MACD_M_S_OVER0","0","1900","11000"
"2181","2017-08-22","DD","technique.Technique06.IDO_HEKIN_3_S","technique.Technique04.MACD_M_S_OVER0","1","36","11000"
"2181","2017-08-22","DD","technique.Technique08.MACD_IDOHEIKIN_L","technique.Technique04.MACD_M_S_OVER0","0","1900","11000"
"2181","2017-08-22","DD","technique.Technique08.MACD_IDOHEIKIN_L","technique.Technique04.MACD_M_S_OVER0","1","33","11000"
"3275","2017-08-22","DD","technique.Technique06.IDO_HEKIN_1_S","technique.Technique04.MACD_M_S_OVER0","1","23","11000"
"3275","2017-08-22","DD","technique.Technique06.IDO_HEKIN_3_S","technique.Technique04.MACD_M_S_OVER0","0","900","11000"
"3275","2017-08-22","DD","technique.Technique06.IDO_HEKIN_3_S","technique.Technique04.MACD_M_S_OVER0","1","39","11000"
"3825","2017-08-22","DD","technique.Technique08.MACD_IDOHEIKIN_L","technique.Technique04.MACD_M_S_OVER0","0","900","11000"
"3825","2017-08-22","DD","technique.Technique08.MACD_IDOHEIKIN_L","technique.Technique04.MACD_M_S_OVER0","1","78","11000"
"4235","2017-08-22","DD","technique.Technique08.MACD_IDOHEIKIN_L","technique.Technique06.IDO_HEKIN_2_L","1","16","11000"
"7022","2017-08-22","DD","technique.Technique06.IDO_HEKIN_1_S","technique.Technique06.IDO_HEKIN_2_L","0","200","11000"
"7022","2017-08-22","DD","technique.Technique06.IDO_HEKIN_1_S","technique.Technique06.IDO_HEKIN_2_L","1","61","11000"
"7022","2017-08-22","DD","technique.Technique06.IDO_HEKIN_3_S","technique.Technique06.IDO_HEKIN_2_L","0","100","11000"
"7022","2017-08-22","DD","technique.Technique06.IDO_HEKIN_3_S","technique.Technique06.IDO_HEKIN_2_L","1","74","11000"
"7022","2017-08-22","DD","technique.Technique08.MACD_IDOHEIKIN_L","technique.Technique06.IDO_HEKIN_2_L","1","44","11000"
"7575","2017-08-22","DD","technique.Technique04.MACD_M_L","technique.Technique04.MACD_M_S_OVER0","1","3","11000"
