"code","dayTime","type","entryMethod","exitMethod","MINI_CHECK_flg","realEntryVolume","entry_money"
"1418","2017-08-10","DD","technique.Technique06.IDO_HEKIN_1_S","technique.Technique04.MACD_M_S_OVER0","1","42","11000"
"1716","2017-08-10","DD","technique.Technique06.IDO_HEKIN_1_S","technique.Technique04.MACD_M_S_OVER0","1","11","11000"
"1716","2017-08-10","DD","technique.Technique06.IDO_HEKIN_3_S","technique.Technique04.MACD_M_S_OVER0","1","11","11000"
"1724","2017-08-10","DD","technique.Technique06.IDO_HEKIN_1_S","technique.Technique06.IDO_HEKIN_2_L","1","24","11000"
"1789","2017-08-10","DD","technique.Technique06.IDO_HEKIN_3_S","technique.Technique04.MACD_M_S_OVER0","1","20","11000"
"1798","2017-08-10","DD","technique.Technique06.IDO_HEKIN_3_S","technique.Technique04.MACD_M_S_OVER0","1","30","11000"
"2049","2017-08-10","DD","technique.Technique06.IDO_HEKIN_3_S","technique.Technique04.MACD_M_S_OVER0","1","1","11000"
"2124","2017-08-10","DD","technique.Technique04.MACD_M_L","technique.Technique04.MACD_M_S_OVER0","1","7","11000"
"2124","2017-08-10","DD","technique.Technique06.IDO_HEKIN_1_S","technique.Technique04.MACD_M_S_OVER0","1","7","11000"
"2124","2017-08-10","DD","technique.Technique06.IDO_HEKIN_3_S","technique.Technique04.MACD_M_S_OVER0","1","7","11000"
"2124","2017-08-10","DD","technique.Technique08.MACD_IDOHEIKIN_L","technique.Technique06.IDO_HEKIN_2_L","1","7","11000"
"2175","2017-08-10","DD","technique.Technique06.IDO_HEKIN_1_S","technique.Technique06.IDO_HEKIN_2_L","1","4","11000"
"2176","2017-08-10","DD","technique.Technique06.IDO_HEKIN_1_S","technique.Technique04.MACD_M_S_OVER0","1","16","11000"
"2222","2017-08-10","DD","technique.Technique06.IDO_HEKIN_1_S","technique.Technique04.MACD_M_S_OVER0","1","3","11000"
"2222","2017-08-10","DD","technique.Technique06.IDO_HEKIN_3_S","technique.Technique04.MACD_M_S_OVER0","1","3","11000"
"2229","2017-08-10","DD","technique.Technique04.MACD_M_L_OVER0","technique.Technique04.MACD_M_S_OVER0","1","3","11000"
"2229","2017-08-10","DD","technique.Technique06.IDO_HEKIN_1_S","technique.Technique04.MACD_M_S_OVER0","1","3","11000"
"2229","2017-08-10","DD","technique.Technique06.IDO_HEKIN_3_S","technique.Technique04.MACD_M_S_OVER0","1","3","11000"
"2229","2017-08-10","DD","technique.Technique08.MACD_IDOHEIKIN_L","technique.Technique04.MACD_M_S_OVER0","1","3","11000"
"2303","2017-08-10","DD","technique.Technique04.MACD_M_L","technique.Technique04.MACD_M_S_OVER0","1","8","11000"
"2303","2017-08-10","DD","technique.Technique06.IDO_HEKIN_1_S","technique.Technique04.MACD_M_S_OVER0","1","8","11000"
"2303","2017-08-10","DD","technique.Technique06.IDO_HEKIN_1_S","technique.Technique06.IDO_HEKIN_2_L","1","8","11000"
"2303","2017-08-10","DD","technique.Technique06.IDO_HEKIN_3_S","technique.Technique04.MACD_M_S_OVER0","1","8","11000"
"2303","2017-08-10","DD","technique.Technique06.IDO_HEKIN_3_S","technique.Technique06.IDO_HEKIN_2_L","1","8","11000"
"2321","2017-08-10","DD","technique.Technique06.IDO_HEKIN_1_S","technique.Technique06.IDO_HEKIN_2_L","1","60","11000"
"2321","2017-08-10","DD","technique.Technique06.IDO_HEKIN_3_S","technique.Technique06.IDO_HEKIN_2_L","1","60","11000"
"2321","2017-08-10","DD","technique.Technique08.MACD_IDOHEIKIN_L","technique.Technique06.IDO_HEKIN_2_L","1","60","11000"
"2326","2017-08-10","DD","technique.Technique04.MACD_M_L_OVER0","technique.Technique04.MACD_M_S_OVER0","1","3","11000"
"2326","2017-08-10","DD","technique.Technique06.IDO_HEKIN_1_S","technique.Technique04.MACD_M_S_OVER0","1","3","11000"
"2326","2017-08-10","DD","technique.Technique06.IDO_HEKIN_3_S","technique.Technique04.MACD_M_S_OVER0","1","3","11000"
"2326","2017-08-10","DD","technique.Technique08.MACD_IDOHEIKIN_L","technique.Technique04.MACD_M_S_OVER0","1","3","11000"
"2340","2017-08-10","DD","technique.Technique06.IDO_HEKIN_1_S","technique.Technique04.MACD_M_S_OVER0","1","14","11000"
"2413","2017-08-10","DD","technique.Technique04.MACD_M_L_OVER0","technique.Technique04.MACD_M_S_OVER0","1","4","11000"
"2413","2017-08-10","DD","technique.Technique06.IDO_HEKIN_1_S","technique.Technique04.MACD_M_S_OVER0","1","4","11000"
"2413","2017-08-10","DD","technique.Technique06.IDO_HEKIN_1_S","technique.Technique06.IDO_HEKIN_2_L","1","4","11000"
"2413","2017-08-10","DD","technique.Technique06.IDO_HEKIN_3_S","technique.Technique04.MACD_M_S_OVER0","1","4","11000"
"2413","2017-08-10","DD","technique.Technique08.MACD_IDOHEIKIN_L","technique.Technique04.MACD_M_S_OVER0","1","4","11000"
"2413","2017-08-10","DD","technique.Technique08.MACD_IDOHEIKIN_L","technique.Technique06.IDO_HEKIN_2_L","1","4","11000"
"2428","2017-08-10","DD","technique.Technique06.IDO_HEKIN_1_S","technique.Technique04.MACD_M_S_OVER0","1","10","11000"
"2479","2017-08-10","DD","technique.Technique08.MACD_IDOHEIKIN_L","technique.Technique06.IDO_HEKIN_2_L","1","52","11000"
"2498","2017-08-10","DD","technique.Technique06.IDO_HEKIN_3_S","technique.Technique04.MACD_M_S_OVER0","1","10","11000"
"2693","2017-08-10","DD","technique.Technique06.IDO_HEKIN_1_S","technique.Technique04.MACD_M_S_OVER0","1","58","11000"
"2743","2017-08-10","DD","technique.Technique08.MACD_IDOHEIKIN_L","technique.Technique06.IDO_HEKIN_2_L","1","39","11000"
"2915","2017-08-10","DD","technique.Technique04.MACD_M_L_OVER0","technique.Technique04.MACD_M_S_OVER0","1","4","11000"
"2915","2017-08-10","DD","technique.Technique08.MACD_IDOHEIKIN_L","technique.Technique04.MACD_M_S_OVER0","1","4","11000"
"3046","2017-08-10","DD","technique.Technique06.IDO_HEKIN_3_S","technique.Technique04.MACD_M_S_OVER0","1","2","11000"
"3134","2017-08-10","DD","technique.Technique06.IDO_HEKIN_3_S","technique.Technique04.MACD_M_S_OVER0","1","7","11000"
"3179","2017-08-10","DD","technique.Technique04.MACD_M_L","technique.Technique04.MACD_M_S_OVER0","1","6","11000"
"3179","2017-08-10","DD","technique.Technique06.IDO_HEKIN_1_S","technique.Technique04.MACD_M_S_OVER0","1","6","11000"
"3179","2017-08-10","DD","technique.Technique06.IDO_HEKIN_3_S","technique.Technique04.MACD_M_S_OVER0","1","6","11000"
"3192","2017-08-10","DD","technique.Technique06.IDO_HEKIN_1_S","technique.Technique04.MACD_M_S_OVER0","1","22","11000"
"3193","2017-08-10","DD","technique.Technique04.MACD_M_L","technique.Technique04.MACD_M_S_OVER0","1","5","11000"
"3199","2017-08-10","DD","technique.Technique04.MACD_M_L","technique.Technique04.MACD_M_S_OVER0","1","5","11000"
"3241","2017-08-10","DD","technique.Technique06.IDO_HEKIN_1_S","technique.Technique04.MACD_M_S_OVER0","1","32","11000"
"3246","2017-08-10","DD","technique.Technique06.IDO_HEKIN_1_S","technique.Technique04.MACD_M_S_OVER0","1","10","11000"
"3264","2017-08-10","DD","technique.Technique04.MACD_M_L_OVER0","technique.Technique04.MACD_M_S_OVER0","1","38","11000"
"3264","2017-08-10","DD","technique.Technique08.MACD_IDOHEIKIN_L","technique.Technique04.MACD_M_S_OVER0","1","38","11000"
"3356","2017-08-10","DD","technique.Technique06.IDO_HEKIN_1_S","technique.Technique04.MACD_M_S_OVER0","1","33","11000"
"3356","2017-08-10","DD","technique.Technique06.IDO_HEKIN_3_S","technique.Technique04.MACD_M_S_OVER0","1","33","11000"
"3356","2017-08-10","DD","technique.Technique08.MACD_IDOHEIKIN_L","technique.Technique06.IDO_HEKIN_2_L","1","33","11000"
"3374","2017-08-10","DD","technique.Technique06.IDO_HEKIN_1_S","technique.Technique04.MACD_M_S_OVER0","1","3","11000"
"3374","2017-08-10","DD","technique.Technique06.IDO_HEKIN_3_S","technique.Technique04.MACD_M_S_OVER0","1","3","11000"
"3420","2017-08-10","DD","technique.Technique08.MACD_IDOHEIKIN_L","technique.Technique06.IDO_HEKIN_2_L","1","6","11000"
"3445","2017-08-10","DD","technique.Technique06.IDO_HEKIN_3_S","technique.Technique04.MACD_M_S_OVER0","1","3","11000"
"3647","2017-08-10","DD","technique.Technique06.IDO_HEKIN_3_S","technique.Technique04.MACD_M_S_OVER0","1","60","11000"
"3652","2017-08-10","DD","technique.Technique04.MACD_M_L_OVER0","technique.Technique04.MACD_M_S_OVER0","1","5","11000"
"3652","2017-08-10","DD","technique.Technique06.IDO_HEKIN_1_S","technique.Technique04.MACD_M_S_OVER0","1","5","11000"
"3652","2017-08-10","DD","technique.Technique08.MACD_IDOHEIKIN_L","technique.Technique04.MACD_M_S_OVER0","1","5","11000"
"3660","2017-08-10","DD","technique.Technique04.MACD_M_L_OVER0","technique.Technique04.MACD_M_S_OVER0","1","17","11000"
"3660","2017-08-10","DD","technique.Technique06.IDO_HEKIN_1_S","technique.Technique04.MACD_M_S_OVER0","1","17","11000"
"3660","2017-08-10","DD","technique.Technique06.IDO_HEKIN_1_S","technique.Technique06.IDO_HEKIN_2_L","1","17","11000"
"3660","2017-08-10","DD","technique.Technique08.MACD_IDOHEIKIN_L","technique.Technique04.MACD_M_S_OVER0","1","17","11000"
"3660","2017-08-10","DD","technique.Technique08.MACD_IDOHEIKIN_L","technique.Technique06.IDO_HEKIN_2_L","1","17","11000"
"3662","2017-08-10","DD","technique.Technique04.MACD_M_L_OVER0","technique.Technique04.MACD_M_S_OVER0","1","5","11000"
"3662","2017-08-10","DD","technique.Technique06.IDO_HEKIN_1_S","technique.Technique04.MACD_M_S_OVER0","1","5","11000"
"3662","2017-08-10","DD","technique.Technique06.IDO_HEKIN_3_S","technique.Technique04.MACD_M_S_OVER0","1","5","11000"
"3662","2017-08-10","DD","technique.Technique08.MACD_IDOHEIKIN_L","technique.Technique04.MACD_M_S_OVER0","1","5","11000"
"3663","2017-08-10","DD","technique.Technique04.MACD_M_L_OVER0","technique.Technique04.MACD_M_S_OVER0","1","9","11000"
"3663","2017-08-10","DD","technique.Technique06.IDO_HEKIN_1_S","technique.Technique04.MACD_M_S_OVER0","1","9","11000"
"3663","2017-08-10","DD","technique.Technique06.IDO_HEKIN_1_S","technique.Technique06.IDO_HEKIN_2_L","1","9","11000"
"3663","2017-08-10","DD","technique.Technique08.MACD_IDOHEIKIN_L","technique.Technique04.MACD_M_S_OVER0","1","9","11000"
"3663","2017-08-10","DD","technique.Technique08.MACD_IDOHEIKIN_L","technique.Technique06.IDO_HEKIN_2_L","1","9","11000"
"3664","2017-08-10","DD","technique.Technique04.MACD_M_L_OVER0","technique.Technique04.MACD_M_S_OVER0","1","13","11000"
"3664","2017-08-10","DD","technique.Technique08.MACD_IDOHEIKIN_L","technique.Technique04.MACD_M_S_OVER0","1","13","11000"
"3666","2017-08-10","DD","technique.Technique04.MACD_M_L","technique.Technique04.MACD_M_S_OVER0","1","11","11000"
"3666","2017-08-10","DD","technique.Technique04.MACD_M_L_OVER0","technique.Technique04.MACD_M_S_OVER0","1","11","11000"
"3666","2017-08-10","DD","technique.Technique06.IDO_HEKIN_1_S","technique.Technique04.MACD_M_S_OVER0","1","11","11000"
"3666","2017-08-10","DD","technique.Technique06.IDO_HEKIN_1_S","technique.Technique06.IDO_HEKIN_2_L","1","11","11000"
"3666","2017-08-10","DD","technique.Technique06.IDO_HEKIN_3_S","technique.Technique04.MACD_M_S_OVER0","1","11","11000"
"3666","2017-08-10","DD","technique.Technique08.MACD_IDOHEIKIN_L","technique.Technique04.MACD_M_S_OVER0","1","11","11000"
"3666","2017-08-10","DD","technique.Technique08.MACD_IDOHEIKIN_L","technique.Technique06.IDO_HEKIN_2_L","1","11","11000"
"3675","2017-08-10","DD","technique.Technique04.MACD_M_L_OVER0","technique.Technique04.MACD_M_S_OVER0","1","16","11000"
"3675","2017-08-10","DD","technique.Technique08.MACD_IDOHEIKIN_L","technique.Technique04.MACD_M_S_OVER0","1","16","11000"
"3686","2017-08-10","DD","technique.Technique06.IDO_HEKIN_1_S","technique.Technique06.IDO_HEKIN_2_L","1","24","11000"
"3686","2017-08-10","DD","technique.Technique08.MACD_IDOHEIKIN_L","technique.Technique06.IDO_HEKIN_2_L","1","24","11000"
"3694","2017-08-10","DD","technique.Technique06.IDO_HEKIN_1_S","technique.Technique06.IDO_HEKIN_2_L","1","4","11000"
"3694","2017-08-10","DD","technique.Technique06.IDO_HEKIN_3_S","technique.Technique06.IDO_HEKIN_2_L","1","4","11000"
"3694","2017-08-10","DD","technique.Technique08.MACD_IDOHEIKIN_L","technique.Technique06.IDO_HEKIN_2_L","1","4","11000"
"3696","2017-08-10","DD","technique.Technique04.MACD_M_L","technique.Technique04.MACD_M_S_OVER0","1","8","11000"
"3696","2017-08-10","DD","technique.Technique06.IDO_HEKIN_3_S","technique.Technique04.MACD_M_S_OVER0","1","8","11000"
"3697","2017-08-10","DD","technique.Technique04.MACD_M_L","technique.Technique04.MACD_M_S_OVER0","1","9","11000"
"3762","2017-08-10","DD","technique.Technique08.MACD_IDOHEIKIN_L","technique.Technique04.MACD_M_S_OVER0","1","7","11000"
"3777","2017-08-10","DD","technique.Technique06.IDO_HEKIN_3_S","technique.Technique04.MACD_M_S_OVER0","0","200","11000"
"3777","2017-08-10","DD","technique.Technique06.IDO_HEKIN_3_S","technique.Technique04.MACD_M_S_OVER0","1","16","11000"
"3804","2017-08-10","DD","technique.Technique06.IDO_HEKIN_1_S","technique.Technique04.MACD_M_S_OVER0","1","11","11000"
